time,part,x_r,y_r,z_r,x_d,y_d,z_d
1.26667,right hind paw,-0.135502,-12.9816,-8,9.61775,-13.0636,-8
1.26667,tail root,-21.5212,0.698797,-6,-21.5212,0.698797,-6
1.26667,head center,24.4772,0.311903,19,24.4772,0.311903,19
1.26667,tail base,-0.0219572,0.517966,19,-0.0219572,0.517966,19
1.3,nose,44.8887,-3.52354,2.5,43.697,-8.44902,2.5
1.3,left ear,25.8639,6.38194,19,27.7725,5.92015,19
1.3,right ear,24.1569,-9.02378,19,22.2483,-8.56199,19
1.3,left front paw,29.5918,3.7051,-8,39.9155,2.56117,-8
1.3,right front paw,28.3803,-7.22799,-8,18.0566,-6.08407,-8
1.3,left hind paw,2.14619,14.7952,-8,-8.17756,15.9391,-8
1.3,right hind paw,-0.827346,-12.0406,-8,9.49641,-13.1845,-8
1.3,tail root,-20.7098,3.74511,-6,-20.7098,3.74511,-6
1.3,head center,25.0104,-1.32092,19,25.0104,-1.32092,19
1.3,tail base,0.659424,1.37729,19,0.659424,1.37729,19
1.33333,nose,45.7346,0.808118,2.5,45.0803,-4.51392,2.5
1.33333,left ear,25.642,8.31494,19,27.7043,8.0614,19
1.33333,right ear,25.83,-7.18392,19,23.7677,-6.93038,19
1.33333,left front paw,29.669,6.11363,-8,40.6918,6.24735,-8
1.33333,right front paw,29.8024,-4.88556,-8,18.7797,-5.01928,-8
1.33333,left hind paw,1.07407,13.7673,-8,-9.94872,13.6336,-8
1.33333,right hind paw,1.40159,-13.2307,-8,12.4244,-13.097,-8
1.33333,tail root,-20.2606,0.00751617,-6,-20.2606,0.00751617,-6
1.33333,head center,25.736,0.565511,19,25.736,0.565511,19
1.33333,tail base,1.23783,0.268318,19,1.23783,0.268318,19
1.36667,nose,46.0742,5.01423,2.5,46.0021,-0.640771,2.5
1.36667,left ear,25.2428,10.1247,19,27.4341,10.0967,19
1.36667,right ear,27.2385,-5.24631,19,25.0472,-5.21837,19
1.36667,left front paw,29.4992,8.40841,-8,41.0657,9.91013,-8
1.36667,right front paw,30.9155,-2.50003,-8,19.349,-4.00174,-8
1.36667,left hind paw,0.206414,12.6724,-8,-11.3601,11.1707,-8
1.36667,right hind paw,3.68272,-14.1029,-8,15.2492,-12.6012,-8
1.36667,tail root,-19.3765,-3.48342,-6,-19.3765,-3.48342,-6
1.36667,head center,26.2406,2.43918,19,26.2406,2.43918,19
1.36667,tail base,1.94457,-0.715244,19,1.94457,-0.715244,19
1.4,nose,46.2077,8.01253,2.5,46.5992,2.35718,2.5
1.4,left ear,25.027,11.3951,19,27.2185,11.5469,19
1.4,right ear,28.2781,-3.76006,19,26.0867,-3.91177,19
1.4,left front paw,29.41,10.0342,-8,40.8429,12.4868,-8
1.4,right front paw,31.7172,-0.721112,-8,20.2843,-3.17373,-8
1.4,left hind paw,-0.134044,11.8784,-8,-11.567,9.42576,-8
1.4,right hind paw,5.52919,-14.521,-8,16.9621,-12.0684,-8
1.4,tail root,-18.3242,-5.83094,-6,-18.3242,-5.83094,-6
1.4,head center,26.6526,3.81754,19,26.6526,3.81754,19
1.4,tail base,2.69757,-1.32132,19,2.69757,-1.32132,19
1.43333,nose,44.997,14.1296,2.5,46.3297,8.92495,2.5
1.43333,left ear,23.5506,13.7928,19,25.5674,14.3092,19
1.43333,right ear,29.3773,-0.57033,19,27.3605,-1.08674,19
1.43333,left front paw,28.103,13.2115,-8,38.3392,17.3641,-8
1.43333,right front paw,32.2381,3.01832,-8,22.002,-1.13425,-8
1.43333,left hind paw,-1.31395,9.91096,-8,-11.5501,5.75839,-8
1.43333,right hind paw,8.83591,-15.1086,-8,19.0721,-10.9561,-8
1.43333,tail root,-16.162,-10.6811,-6,-16.162,-10.6811,-6
1.43333,head center,26.4639,6.61122,19,26.4639,6.61122,19
1.43333,tail base,3.76098,-2.59884,19,3.76098,-2.59884,19
1.46667,nose,43.8108,18.1335,2.5,45.6636,13.412,2.5
1.46667,left ear,22.5467,15.323,19,24.3762,16.0409,19
1.46667,right ear,29.9927,1.72858,19,28.1631,1.01062,19
1.46667,left front paw,27.1358,15.2711,-8,36.254,20.2654,-8
1.46667,right front paw,32.42,5.6235,-8,23.3018,0.629213,-8
1.46667,left hind paw,-1.70345,8.59657,-8,-10.8217,3.60228,-8
1.46667,right hind paw,11.267,-15.084,-8,20.3852,-10.0897,-8
1.46667,tail root,-14.075,-13.572,-6,-14.075,-13.572,-6
1.46667,head center,26.2697,8.52577,19,26.2697,8.52577,19
1.46667,tail base,4.78177,-3.2437,19,4.78177,-3.2437,19
1.5,nose,41.0387,23.4893,2.5,43.53,19.4249,2.5
1.5,left ear,20.5456,17.1573,19,22.1205,18.1227,19
1.5,right ear,30.1631,5.0019,19,28.5882,4.03652,19
1.5,left front paw,25.0785,17.8747,-8,32.7192,23.9202,-8
1.5,right front paw,31.9039,9.24833,-8,24.2632,3.20291,-8
1.5,left hind paw,-2.23556,6.46467,-8,-9.87626,0.419243,-8
1.5,right hind paw,14.5175,-14.7092,-8,22.1582,-8.66381,-8
1.5,tail root,-10.7197,-17.4627,-6,-10.7197,-17.4627,-6
1.5,head center,25.3543,11.0796,19,25.3543,11.0796,19
1.5,tail base,6.14098,-4.12228,19,6.14098,-4.12228,19
1.53333,nose,41.221,24.3056,2.5,43.6354,20.558,2.5
1.53333,left ear,20.8228,17.6743,19,22.275,18.6099,19
1.53333,right ear,30.6172,5.661,19,29.165,4.72541,19
1.53333,left front paw,25.3447,18.458,-8,32.3871,24.1997,-8
1.53333,right front paw,32.2956,9.93246,-8,25.2532,4.19076,-8
1.53333,left hind paw,-1.79939,6.64923,-8,-8.84179,0.907528,-8
1.53333,right hind paw,15.2619,-14.2771,-8,22.3043,-8.5354,-8
1.53333,tail root,-9.93229,-17.3998,-6,-9.93229,-17.3998,-6
1.53333,head center,25.72,11.6676,19,25.72,11.6676,19
1.53333,tail base,6.73127,-3.81394,19,6.73127,-3.81394,19
1.56667,nose,38.9481,27.7595,2.5,41.6016,24.5751,2.5
1.56667,left ear,19.4412,18.841,19,20.6751,19.8692,19
1.56667,right ear,30.544,8.02542,19,29.3101,6.99721,19
1.56667,left front paw,23.844,20.1362,-8,29.7237,26.1722,-8
1.56667,right front paw,31.7234,12.4607,-8,25.8437,6.42473,-8
1.56667,left hind paw,-1.77321,5.3035,-8,-7.65296,-0.732453,-8
1.56667,right hind paw,17.5673,-13.5365,-8,23.447,-7.50056,-8
1.56667,tail root,-7.10519,-19.5173,-6,-7.10519,-19.5173,-6
1.56667,head center,24.9926,13.4332,19,24.9926,13.4332,19
1.56667,tail base,7.89703,-4.1165,19,7.89703,-4.1165,19
1.6,nose,41.1645,26.3968,2.5,43.4262,23.3084,2.5
1.6,left ear,21.0772,18.876,19,22.2739,19.7524,19
1.6,right ear,31.3898,7.30444,19,30.193,6.42803,19
1.6,left front paw,25.5604,19.8575,-8,31.3559,25.0225,-8
1.6,right front paw,32.879,11.6455,-8,27.0835,6.4805,-8
1.6,left hind paw,-1.03894,6.86806,-8,-6.83446,1.70307,-8
1.6,right hind paw,16.9249,-13.2888,-8,22.7205,-8.1238,-8
1.6,tail root,-8.10783,-17.5149,-6,-8.10783,-17.5149,-6
1.6,head center,26.2335,13.0902,19,26.2335,13.0902,19
1.6,tail base,7.943,-3.21036,19,7.943,-3.21036,19
1.63333,nose,43.3731,24.7645,2.5,45.2521,21.8031,2.5
1.63333,left ear,22.7803,18.7645,19,23.9278,19.4926,19
1.63333,right ear,32.2001,6.45529,19,31.0526,5.72718,19
1.63333,left front paw,27.3243,19.4086,-8,32.9599,23.7213,-8
1.63333,right front paw,34.0093,10.673,-8,28.3737,6.36035,-8
1.63333,left hind paw,-0.170673,8.44155,-8,-5.80624,4.12887,-8
1.63333,right hind paw,16.238,-13.0004,-8,21.8735,-8.6877,-8
1.63333,tail root,-9.04048,-15.3456,-6,-9.04048,-15.3456,-6
1.63333,head center,27.4902,12.6099,19,27.4902,12.6099,19
1.63333,tail base,8.03365,-2.27942,19,8.03365,-2.27942,19
1.66667,nose,46.6153,21.073,2.5,47.9621,18.1894,2.5
1.66667,left ear,25.3973,17.933,19,26.5147,18.4549,19
1.66667,right ear,33.0533,4.45573,19,31.9359,3.93383,19
1.66667,left front paw,29.9867,17.9523,-8,35.5744,21.1265,-8
1.66667,right front paw,35.4199,8.38784,-8,29.8322,5.21363,-8
1.66667,left hind paw,1.25447,10.8312,-8,-4.33328,7.65703,-8
1.66667,right hind paw,14.5907,-12.6453,-8,20.1784,-9.47105,-8
1.66667,tail root,-10.7717,-11.5266,-6,-10.7717,-11.5266,-6
1.66667,head center,29.2253,11.1944,19,29.2253,11.1944,19
1.66667,tail base,7.92257,-0.907011,19,7.92257,-0.907011,19
1.7,nose,49.356,16.9048,2.5,50.2171,14.1833,2.5
1.7,left ear,27.9076,16.7289,19,28.9622,17.0626,19
1.7,right ear,33.6264,2.32245,19,32.5719,1.98874,19
1.7,left front paw,32.4556,16.1134,-8,37.8027,18.2361,-8
1.7,right front paw,36.5141,5.88953,-8,31.1669,3.7669,-8
1.7,left hind paw,3.01468,13.0338,-8,-2.33249,10.9111,-8
1.7,right hind paw,12.9765,-12.0613,-8,18.3237,-9.93867,-8
1.7,tail root,-11.9875,-7.44633,-6,-11.9875,-7.44633,-6
1.7,head center,30.767,9.52566,19,30.767,9.52566,19
1.7,tail base,7.99559,0.486228,19,7.99559,0.486228,19
1.73333,nose,49.9196,17.3089,2.5,50.7118,14.9135,2.5
1.73333,left ear,28.4723,17.0331,19,29.4005,17.3401,19
1.73333,right ear,34.2581,2.65348,19,33.3299,2.34647,19
1.73333,left front paw,33.023,16.4389,-8,37.7325,18.3338,-8
1.73333,right front paw,37.1291,6.23398,-8,32.4197,4.33905,-8
1.73333,left hind paw,3.5968,13.2221,-8,-1.11266,11.3272,-8
1.73333,right hind paw,13.6754,-11.8263,-8,18.3849,-9.93137,-8
1.73333,tail root,-11.3098,-7.32767,-6,-11.3098,-7.32767,-6
1.73333,head center,31.3652,9.8433,19,31.3652,9.8433,19
1.73333,tail base,8.63611,0.697892,19,8.63611,0.697892,19
1.76667,nose,52.6348,10.1889,2.5,52.8849,8.01496,2.5
1.76667,left ear,31.6149,14.4584,19,32.4574,14.5553,19
1.76667,right ear,34.2265,-0.820027,19,33.3841,-0.916958,19
1.76667,left front paw,35.9369,12.9145,-8,40.2704,13.6552,-8
1.76667,right front paw,37.7902,2.07176,-8,33.4567,1.33102,-8
1.76667,left hind paw,6.4964,15.9982,-8,2.16286,15.2575,-8
1.76667,right hind paw,11.0456,-10.6158,-8,15.3791,-9.87503,-8
1.76667,tail root,-12.4216,-0.931253,-6,-12.4216,-0.931253,-6
1.76667,head center,32.9207,6.81918,19,32.9207,6.81918,19
1.76667,tail base,8.77099,2.69123,19,8.77099,2.69123,19
1.8,nose,53.661,7.61463,2.5,53.7492,5.76617,2.5
1.8,left ear,33.0223,13.4545,19,33.7386,13.4887,19
1.8,right ear,34.4761,-1.97714,19,33.7599,-2.0113,19
1.8,left front paw,37.2157,11.5896,-8,40.9124,11.9379,-8
1.8,right front paw,38.2475,0.638132,-8,34.5508,0.289859,-8
1.8,left hind paw,8.09096,16.8812,-8,4.39427,16.5329,-8
1.8,right hind paw,10.6235,-9.99981,-8,14.3202,-9.65154,-8
1.8,tail root,-12.048,1.42404,-6,-12.048,1.42404,-6
1.8,head center,33.7492,5.7387,19,33.7492,5.7387,19
1.8,tail base,9.35722,3.44067,19,9.35722,3.44067,19
1.83333,nose,54.4942,4.95237,2.5,54.4645,3.4427,2.5
1.83333,left ear,34.3575,12.3398,19,34.9425,12.3283,19
1.83333,right ear,34.6375,-3.15766,19,34.0525,-3.14614,19
1.83333,left front paw,38.3974,10.1624,-8,41.4234,10.2171,-8
1.83333,right front paw,38.5962,-0.835766,-8,35.5703,-0.890437,-8
1.83333,left hind paw,9.75758,17.6463,-8,6.73168,17.5916,-8
1.83333,right hind paw,10.2453,-9.34931,-8,13.2712,-9.29463,-8
1.83333,tail root,-11.495,3.7601,-6,-11.495,3.7601,-6
1.83333,head center,34.4975,4.59108,19,34.4975,4.59108,19
1.83333,tail base,10.0015,4.14849,19,10.0015,4.14849,19
1.86667,nose,54.9499,0.192586,2.5,54.7825,-0.962058,2.5
1.86667,left ear,35.9687,10.1815,19,36.4162,10.1167,19
1.86667,right ear,34.1941,-5.21653,19,33.7466,-5.15168,19
1.86667,left front paw,39.6848,7.48835,-8,42.0059,7.22085,-8
1.86667,right front paw,38.4254,-3.43931,-8,36.1043,-3.1718,-8
1.86667,left hind paw,12.2882,18.6989,-8,9.96719,18.9664,-8
1.86667,right hind paw,9.19682,-8.12356,-8,11.5179,-8.39107,-8
1.86667,tail root,-10.6161,7.74933,-6,-10.6161,7.74933,-6
1.86667,head center,35.0814,2.48251,19,35.0814,2.48251,19
1.86667,tail base,10.7425,5.28766,19,10.7425,5.28766,19
1.9,nose,53.9857,-7.26493,2.5,53.7076,-8.03737,2.5
1.9,left ear,37.5095,6.46808,19,37.8088,6.36028,19
1.9,right ear,32.5579,-8.21974,19,32.2586,-8.11195,19
1.9,left front paw,40.5811,3.05816,-8,42.1381,2.53327,-8
1.9,right front paw,37.0671,-7.36546,-8,35.5101,-6.84057,-8
1.9,left hind paw,16.1301,19.7434,-8,14.5731,20.2683,-8
1.9,right hind paw,7.50483,-5.84181,-8,9.0618,-6.3667,-8
1.9,tail root,-8.55596,13.8191,-6,-8.55596,13.8191,-6
1.9,head center,35.0337,-0.875832,19,35.0337,-0.875832,19
1.9,tail base,11.8175,6.95081,19,11.8175,6.95081,19
1.93333,nose,56.3369,0.299266,2.5,56.2825,-0.170698,2.5
1.93333,left ear,37.2434,10.0716,19,37.4255,10.0505,19
1.93333,right ear,35.644,-5.34565,19,35.4619,-5.32458,19
1.93333,left front paw,40.9898,7.42088,-8,41.9312,7.32323,-8
1.93333,right front paw,39.8548,-3.5204,-8,38.9135,-3.42275,-8
1.93333,left hind paw,13.4675,18.319,-8,12.5261,18.4166,-8
1.93333,right hind paw,10.6815,-8.5369,-8,11.6228,-8.63456,-8
1.93333,tail root,-9.31078,7.10953,-6,-9.31078,7.10953,-6
1.93333,head center,36.4437,2.36298,19,36.4437,2.36298,19
1.93333,tail base,12.0745,4.89103,19,12.0745,4.89103,19
1.96667,nose,57.0889,0.849017,2.5,57.078,0.726309,2.5
1.96667,left ear,37.8287,10.2887,19,37.8763,10.2845,19
1.96667,right ear,36.497,-5.15396,19,36.4495,-5.14971,19
1.96667,left front paw,41.6206,7.70337,-8,41.8661,7.6822,-8
1.96667,right front paw,40.6755,-3.25596,-8,40.43,-3.23479,-8
1.96667,left hind paw,13.9134,18.1225,-8,13.6679,18.1436,-8
1.96667,right hind paw,11.5936,-8.77771,-8,11.8391,-8.79888,-8
1.96667,tail root,-8.66703,6.51961,-6,-8.66703,6.51961,-6
1.96667,head center,37.1629,2.56738,19,37.1629,2.56738,19
1.96667,tail base,12.7535,4.67237,19,12.7535,4.67237,19
2,nose,57.8499,1.64527,2.5,57.8628,1.87336,2.5
2,left ear,38.37,10.6229,19,38.2817,10.6279,19
2,right ear,37.407,-4.84717,19,37.4954,-4.85217,19
2,left front paw,42.2225,8.12871,-8,41.7665,8.1571,-8
2,right front paw,41.5391,-2.85004,-8,41.9952,-2.87843,-8
2,left hind paw,14.2746,17.8839,-8,14.7307,17.8556,-8
2,right hind paw,12.5971,-9.06389,-8,12.1411,-9.0355,-8
2,tail root,-8.0226,5.74581,-6,-8.0226,5.74581,-6
2,head center,37.8885,2.88786,19,37.8885,2.88786,19
2,tail base,13.4359,4.41003,19,13.4359,4.41003,19
2.03333,nose,58.3325,-0.713185,2.5,58.3977,-0.135228,2.5
2.03333,left ear,39.4729,9.50319,19,39.2489,9.52843,19
2.03333,right ear,37.5132,-5.87243,19,37.7372,-5.89767,19
2.03333,left front paw,43.1563,6.76553,-8,42.002,6.91264,-8
2.03333,right front paw,41.7656,-4.1462,-8,42.9198,-4.29331,-8
2.03333,left hind paw,15.8964,18.3045,-8,17.0507,18.1574,-8
2.03333,right hind paw,12.4828,-8.4788,-8,11.3286,-8.33169,-8
2.03333,tail root,-7.13785,7.63107,-6,-7.13785,7.63107,-6
2.03333,head center,38.493,1.81538,19,38.493,1.81538,19
2.03333,tail base,14.1896,4.91287,19,14.1896,4.91287,19
2.06667,nose,57.3984,-7.86264,2.5,57.6795,-6.96981,2.5
2.06667,left ear,40.967,5.92401,19,40.621,6.03294,19
2.06667,right ear,35.9676,-8.74759,19,36.3136,-8.85652,19
2.06667,left front paw,44.0275,2.50409,-8,42.254,3.10841,-8
2.06667,right front paw,40.4795,-7.90801,-8,42.253,-8.51233,-8
2.06667,left hind paw,19.631,19.269,-8,21.4045,18.6647,-8
2.06667,right hind paw,10.9224,-6.288,-8,9.14891,-5.68368,-8
2.06667,tail root,-5.07424,13.4252,-6,-5.07424,13.4252,-6
2.06667,head center,38.4673,-1.41179,19,38.4673,-1.41179,19
2.06667,tail base,15.2767,6.4905,19,15.2767,6.4905,19
2.1,nose,57.0034,-10.8472,2.5,57.4803,-9.64704,2.5
2.1,left ear,41.758,4.24059,19,41.2929,4.42539,19
2.1,right ear,35.5722,-9.97157,19,36.0372,-10.1564,19
2.1,left front paw,44.5277,0.581193,-8,42.1557,1.6136,-8
2.1,right front paw,40.1378,-9.50486,-8,42.5098,-10.5373,-8
2.1,left hind paw,21.5884,19.2904,-8,23.9604,18.258,-8
2.1,right hind paw,10.813,-5.46623,-8,8.44105,-4.43382,-8
2.1,tail root,-3.51294,15.4925,-6,-3.51294,15.4925,-6
2.1,head center,38.6651,-2.86549,19,38.6651,-2.86549,19
2.1,tail base,16.2007,6.91211,19,16.2007,6.91211,19
2.13333,nose,58.349,-9.42491,2.5,58.8644,-7.86,2.5
2.13333,left ear,42.352,4.86345,19,41.7456,5.06316,19
2.13333,right ear,36.9011,-9.64648,19,37.5075,-9.84619,19
2.13333,left front paw,45.3052,1.35049,-8,42.2126,2.51227,-8
2.13333,right front paw,41.4368,-8.94688,-8,44.5294,-10.1087,-8
2.13333,left hind paw,21.439,18.8621,-8,24.5316,17.7003,-8
2.13333,right hind paw,11.9439,-6.41328,-8,8.85136,-5.25151,-8
2.13333,tail root,-3.43519,13.7853,-6,-3.43519,13.7853,-6
2.13333,head center,39.6265,-2.39152,19,39.6265,-2.39152,19
2.13333,tail base,16.6915,6.22439,19,16.6915,6.22439,19
2.16667,nose,58.2406,-11.5837,2.5,58.9588,-9.71255,2.5
2.16667,left ear,43.087,3.59622,19,42.3619,3.87449,19
2.16667,right ear,36.8152,-10.5782,19,37.5402,-10.8565,19
2.16667,left front paw,45.8345,-0.0799011,-8,42.155,1.54819,-8
2.16667,right front paw,41.3835,-10.1392,-8,45.063,-11.7673,-8
2.16667,left hind paw,23.0089,18.768,-8,26.6884,17.1399,-8
2.16667,right hind paw,12.0838,-5.92289,-8,8.40429,-4.2948,-8
2.16667,tail root,-2.11492,15.1222,-6,-2.11492,15.1222,-6
2.16667,head center,39.9511,-3.49099,19,39.9511,-3.49099,19
2.16667,tail base,17.5464,6.42257,19,17.5464,6.42257,19
2.2,nose,61.237,-4.574,2.5,61.5762,-2.23745,2.5
2.2,left ear,43.2128,7.05308,19,42.3073,7.18452,19
2.2,right ear,40.0844,-8.12794,19,40.9898,-8.25938,19
2.2,left front paw,46.6763,4.04207,-8,42.0271,5.00014,-8
2.2,right front paw,44.4562,-6.73156,-8,49.1055,-7.68962,-8
2.2,left hind paw,20.3775,17.6296,-8,25.0267,16.6715,-8
2.2,right hind paw,14.9281,-8.81481,-8,10.2788,-7.85674,-8
2.2,tail root,-3.40478,8.74669,-6,-3.40478,8.74669,-6
2.2,head center,41.6486,-0.537427,19,41.6486,-0.537427,19
2.2,tail base,17.6528,4.40738,19,17.6528,4.40738,19
2.23333,nose,60.6082,-9.50844,2.5,61.3421,-6.8916,2.5
2.23333,left ear,44.3577,4.49101,19,43.3437,4.77541,19
2.23333,right ear,39.1677,-10.1142,19,40.1817,-10.3986,19
2.23333,left front paw,47.3734,1.03153,-8,42.2158,2.86432,-8
2.23333,right front paw,43.6902,-9.33349,-8,48.8478,-11.1663,-8
2.23333,left hind paw,23.1973,18.1127,-8,28.355,16.2799,-8
2.23333,right hind paw,14.1566,-7.32871,-8,8.99897,-5.49592,-8
2.23333,tail root,-1.58194,12.5911,-6,-1.58194,12.5911,-6
2.23333,head center,41.7627,-2.81162,19,41.7627,-2.81162,19
2.23333,tail base,18.677,5.39199,19,18.677,5.39199,19
2.26667,nose,61.98,-7.60787,2.5,62.5967,-4.59611,2.5
2.26667,left ear,44.8863,5.34846,19,43.7192,5.58741,19
2.26667,right ear,40.6193,-9.55265,19,41.7864,-9.7916,19
2.26667,left front paw,48.1123,2.08424,-8,42.1484,3.79202,-8
2.26667,right front paw,45.0842,-8.49074,-8,51.0481,-10.1985,-8
2.26667,left hind paw,22.9158,17.6209,-8,28.8797,15.9131,-8
2.26667,right hind paw,15.483,-8.3359,-8,9.51914,-6.62812,-8
2.26667,tail root,-1.46983,10.5612,-6,-1.46983,10.5612,-6
2.26667,head center,42.7528,-2.1021,19,42.7528,-2.1021,19
2.26667,tail base,19.1994,4.64248,19,19.1994,4.64248,19
2.3,nose,63.9985,-0.209677,2.5,63.9244,3.21961,2.5
2.3,left ear,44.5374,8.80836,19,43.2085,8.77963,19
2.3,right ear,43.5422,-6.65967,19,44.8711,-6.63094,19
2.3,left front paw,48.3847,6.30619,-8,41.462,6.75155,-8
2.3,right front paw,47.6784,-4.67111,-8,54.6011,-5.11647,-8
2.3,left hind paw,20.4571,16.1194,-8,27.3797,15.6741,-8
2.3,right hind paw,18.7236,-10.8249,-8,11.801,-10.3795,-8
2.3,tail root,-1.8653,4.0276,-6,-1.8653,4.0276,-6
2.3,head center,44.0398,1.07435,19,44.0398,1.07435,19
2.3,tail base,19.5903,2.64727,19,19.5903,2.64727,19
2.33333,nose,64.7964,1.28584,2.5,64.5188,5.06072,2.5
2.33333,left ear,44.9665,9.4611,19,43.5037,9.35351,19
2.33333,right ear,44.6355,-6.03537,19,46.0983,-5.92779,19
2.33333,left front paw,48.9175,7.12621,-8,41.2456,7.29005,-8
2.33333,right front paw,48.6826,-3.87129,-8,56.3545,-4.03513,-8
2.33333,left hind paw,20.5948,15.7329,-8,28.2667,15.569,-8
2.33333,right hind paw,20.0183,-11.261,-8,12.3465,-11.0971,-8
2.33333,tail root,-1.18853,2.69502,-6,-1.18853,2.69502,-6
2.33333,head center,44.801,1.71286,19,44.801,1.71286,19
2.33333,tail base,20.3066,2.23597,19,20.3066,2.23597,19
2.36667,nose,65.2583,-2.46535,2.5,65.3484,1.6726,2.5
2.36667,left ear,46.385,7.72603,19,44.7816,7.76097,19
2.36667,right ear,44.4458,-7.65217,19,46.0492,-7.68711,19
2.36667,left front paw,50.0721,4.99326,-8,41.7246,6.04592,-8
2.36667,right front paw,48.6959,-5.92031,-8,57.0433,-6.97297,-8
2.36667,left hind paw,22.797,16.4961,-8,31.1445,15.4435,-8
2.36667,right hind paw,19.4189,-10.2917,-8,11.0714,-9.23904,-8
2.36667,tail root,-0.223141,5.79218,-6,-0.223141,5.79218,-6
2.36667,head center,45.4154,0.0369298,19,45.4154,0.0369298,19
2.36667,tail base,21.1079,3.10222,19,21.1079,3.10222,19
2.4,nose,66.1962,-0.439414,2.5,65.9887,4.04721,2.5
2.4,left ear,46.7537,8.61888,19,45.0151,8.53848,19
2.4,right ear,45.7266,-6.84705,19,47.4652,-6.76666,19
2.4,left front paw,50.5958,6.10876,-8,41.459,6.71555,-8
2.4,right front paw,49.8669,-4.86706,-8,59.0037,-5.47386,-8
2.4,left hind paw,22.6886,15.9798,-8,31.8254,15.373,-8
2.4,right hind paw,20.8994,-10.9609,-8,11.7626,-10.3541,-8
2.4,tail root,0.341255,3.93416,-6,0.341255,3.93416,-6
2.4,head center,46.2401,0.885911,19,46.2401,0.885911,19
2.4,tail base,21.794,2.50943,19,21.794,2.50943,19
2.43333,nose,65.3697,-8.86844,2.5,66.2477,-4.10643,2.5
2.43333,left ear,48.6024,4.50768,19,46.7571,4.84791,19
2.43333,right ear,43.9673,-10.2831,19,45.8126,-10.6233,19
2.43333,left front paw,51.7465,1.16449,-8,42.2961,4.12604,-8
2.43333,right front paw,48.4571,-9.33217,-8,57.9076,-12.2937,-8
2.43333,left hind paw,26.943,17.321,-8,36.3934,14.3594,-8
2.43333,right hind paw,18.869,-8.44353,-8,9.41853,-5.48198,-8
2.43333,tail root,2.38977,10.868,-6,2.38977,10.868,-6
2.43333,head center,46.2849,-2.88769,19,46.2849,-2.88769,19
2.43333,tail base,22.906,4.43873,19,22.906,4.43873,19
2.46667,nose,66.3673,-8.13588,2.5,67.1216,-2.99971,2.5
2.46667,left ear,49.2358,4.77059,19,47.2456,5.0629,19
2.46667,right ear,45.0123,-10.1429,19,47.0026,-10.4352,19
2.46667,left front paw,52.4714,1.51578,-8,42.2209,4.41874,-8
2.46667,right front paw,49.474,-9.06797,-8,59.7245,-11.9709,-8
2.46667,left hind paw,27.2297,16.9789,-8,37.4802,14.076,-8
2.46667,right hind paw,19.8726,-8.99939,-8,9.62213,-6.09643,-8
2.46667,tail root,2.86473,9.84822,-6,2.86473,9.84822,-6
2.46667,head center,47.1241,-2.68615,19,47.1241,-2.68615,19
2.46667,tail base,23.5512,3.98976,19,23.5512,3.98976,19
2.5,nose,68.35,-1.22725,2.5,67.9962,4.29958,2.5
2.5,left ear,48.9867,7.99904,19,46.845,7.86195,19
2.5,right ear,47.8257,-7.45742,19,49.9673,-7.32032,19
2.5,left front paw,52.8069,5.45575,-8,41.432,6.31017,-8
2.5,right front paw,51.983,-5.51335,-8,63.3579,-6.36777,-8
2.5,left hind paw,24.9862,15.568,-8,36.3611,14.7136,-8
2.5,right hind paw,22.9638,-11.3561,-8,11.5889,-10.5017,-8
2.5,tail root,2.53541,3.71636,-6,2.53541,3.71636,-6
2.5,head center,48.4062,0.270814,19,48.4062,0.270814,19
2.5,tail base,23.975,2.10594,19,23.975,2.10594,19
2.53333,nose,68.6784,7.53274,2.5,66.9036,12.9854,2.5
2.53333,left ear,47.652,11.77,19,45.5391,11.0823,19
2.53333,right ear,50.2869,-3.5044,19,52.3998,-2.81667,19
2.53333,left front paw,51.9763,10.2327,-8,40.3121,8.22058,-8
2.53333,right front paw,53.8462,-0.607158,-8,65.5103,1.405,-8
2.53333,left hind paw,22.5311,13.2714,-8,34.1952,15.2835,-8
2.53333,right hind paw,27.121,-13.3356,-8,15.4569,-15.3478,-8
2.53333,tail root,3.63902,-3.68708,-6,3.63902,-3.68708,-6
2.53333,head center,48.9695,4.1328,19,48.9695,4.1328,19
2.53333,tail base,24.8261,-0.0321389,19,24.8261,-0.0321389,19
2.56667,nose,67.8253,13.7204,2.5,65.3371,18.4977,2.5
2.56667,left ear,46.3827,14.2474,19,44.5315,13.2832,19
2.56667,right ear,51.6265,-0.338693,19,53.4776,0.62549,19
2.56667,left front paw,50.9081,13.4833,-8,40.4848,9.73607,-8
2.56667,right front paw,54.6294,3.13186,-8,65.0527,6.87905,-8
2.56667,left hind paw,21.3821,11.3699,-8,31.8054,15.1171,-8
2.56667,right hind paw,30.5163,-14.0381,-8,20.093,-17.7853,-8
2.56667,tail root,5.7169,-8.60766,-6,5.7169,-8.60766,-6
